sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,adj_interval_length,adj_max_length,adj_min_length,air_watts,amps,anti_tip_device,attachment_type,bag_electrostatic,bag_fill_style,bag_filter_inc,bag_filter_qty,bag_filtration,bag_layers,bag_type,brand,brush_adjustable,brush_diameter,brush_material,brush_qty,brush_removable,brush_shapes,brush_side_qty,brush_side_size,brush_size,brush_total_qty,bumper_depth,bumper_fit,bumper_size,bumper_width,capacitors,capacity_gal,cfm,charge_time,clean_path_width,color,combo_floor_switch,connection_type,cordless_battery,cordless_runtime,cord_auto_rewind,cord_hook_adjust,cord_management,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decibels,description,diameter,dirt_capacity,discontinued,drive_train,edge_clean,electric,exhaust_cyclonic,exhaust_opening,filter_efficiency,filter_microns,filter_type,filter_washable,filtration_method,fit,flexible,gallery,gearbox,gift_message_available,gtin12_upc,handheld,handle_adjust,handle_carry,handle_ergonomic,handle_folds,handle_swivel,hanger_max_length,hanger_washable,has_options,headlight,height_settings,height_settings_auto,hose_air_relief_valve,hose_crushproof,hose_length_feet,hose_power_switch,hose_type,image,image_label,inc_p_bags,inc_p_carpet_tool,inc_p_crevice_tool,inc_p_dusting_brush,inc_p_extractor_wand,inc_p_floor_tool,inc_p_hose,inc_p_hygiene_cap,inc_p_micro_filter,inc_p_micro_strip,inc_p_misc,inc_p_motor_filter,inc_p_upholstery_tool,inc_p_wand,indicator_bag_full,indicator_brush_obstruction,indicator_dirt_sensor,indicator_filter_replace,indicator_motor_status,indicator_on_off_light,indicator_roller_replace,inlet_auto_on,inlet_connection,inlet_door_style,inlet_lights,inlet_use_trim,maintenance,main_motor_rpm,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,motor_air_discharge,motor_bearing,motor_brush,motor_cobr_material,motor_duty_cycle,motor_electric_conn,motor_fabr_material,motor_fan_diameter,motor_fan_style,motor_fashcoat,motor_frequency,motor_hp,motor_ins_class,motor_name,motor_qty,motor_speeds,motor_stages,motor_temp_high,motor_temp_low,motor_therm_protect,motor_type,motor_watts,movement_power,msrp,msrp_display_actual_price_type,msrp_enabled,muffler_hookup,muffler_shape,name,name_alternative,neck_movement,news_from_date,news_to_date,noise_level,operating_radius_feet,options_container,org_etl_listed,org_gl_approved,org_leed_certified,org_ul_recognized,pad_driver_incl,page_layout,part_model_number,part_store_number,pdf_manuals,pdf_spec_sheet,powerhead_removable,power_control_variable,power_cord_detachable,power_cord_length_feet,power_reset_btn,power_safety_shutoff,power_settings,power_settings_auto,price,product_applications,product_bumper_included,product_family_series,product_finish,product_height_inches,product_length_inches,product_material,product_tool_storage,product_video_youtube_link,product_warranty,product_width_inches,psi,pvc_degree,pvc_style,pvc_type,qty_in_pack,receptacle_type,recovery_capacity,replacement_part,required_options,roller_material,roller_motor,roller_motor_controls,roller_rpm,safety_guard,scraped,sealed_system,short_description,small_image,small_image_label,solution_capacity,special_from_date,special_order,special_price,special_to_date,square_ft,squeegee_width,status,switch_loc,system_type,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,utility_valve,visibility,visual_interface_type,voltage,wand_included,waterlift,weight,wet_dry,wet_dry_drain_required,wheels,wheels_swivel,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
H:0032,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Hayden,,,,,,,,,,,,,,,,,,,,Grey,,"Pigtail Connection",,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,Yes,,,0,,,,Yes,Yes,35,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"35 ft Genuine Electric Hose w/ Pigtail Connect",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,179.0000,,,"Super Hose",,0.00,0.00,,,,"2 year warranty",0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0033,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.3750,,No,,,,,,,,,,,,,,,0,,,,,Yes,,No,,,0,,,,Yes,Yes,36,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"36ft Premium Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,149.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0034,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.3750,,No,,,,,,,,,,,,,,,0,,,,,Yes,,No,,,0,,,,Yes,Yes,40,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"40ft Premium Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,164.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0035,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.3750,,No,,,,,,,,,,,,,,,0,,,,,Yes,,No,,,0,,,,Yes,Yes,50,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"50ft Premium Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,184.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0036,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.2500,,No,,,,,,,,,,,Button-Lock,,,,0,,,,,No,,No,,,0,,,,Yes,Yes,20,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"20ft Straight Suction Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,54.7500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0037,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.2500,,No,,,,,,,,,,,Button-Lock,,,,0,,,,,No,,No,,,0,,,,Yes,Yes,25,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"25ft Straight Suction Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,59.7500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0038,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.2500,,No,,,,,,,,,,,Button-Lock,,,,0,,,,,No,,No,,,0,,,,Yes,Yes,42,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"42ft Straight Suction Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,89.7500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0039,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,1.2500,,No,,,,,,,,,,,Button-Lock,,,,0,,,,,No,,No,,,0,,,,Yes,Yes,50,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"50ft Straight Suction Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,99.7500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0040,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,Yes,,,0,,,,Yes,Yes,35,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"35ft Standard Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,98.5000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0041,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,Yes,,,0,,,,Yes,Yes,40,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"40ft Standard Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,123.5000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0042,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Generic,,,,,,,,,,,,,,,,,,,,White,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,Yes,,,0,,,,Yes,Yes,50,,"Low Voltage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"50ft Standard Low Voltage Crushproof Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,0.00,,,,,135.5000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0043,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Miele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,No,,,0,,,,Yes,No,,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"SES116 Electric Hose",,,,,,,"Product Info Column",,No,No,No,,,SES116,,,,,,,0.00,,,,,135.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0044,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Miele,,,,,,,,,,,,,,,,,,,,,,"Direct Connection",,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,No,,,0,,,,Yes,No,,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"SES130 Electric Hose",,,,,,,"Product Info Column",,No,No,No,,,SES130,,,,,,,0.00,,,,,199.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0045,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Miele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,No,,,0,,,,Yes,No,,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"SES117 Electric Hose",,,,,,,"Product Info Column",,No,No,No,,,SES117,,,,,,,0.00,,,,,155.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
H:0046,,Hoses,simple,,,base,,0.000,0.000,,,,,,,,,,,,Miele,,,,,,,,,,,,,,,,,,,,,,"Pigtail Connection",,,,,,,,"2016-04-13 18:40:42",,,,,,test,0.0000,,No,,,,,,,,,,,,,,,0,,,,,No,,No,,,0,,,,Yes,No,,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"4994951 Electric Hose",,,,,,,"Product Info Column",,No,No,No,,,4994951,,,,,,,0.00,,,,,0.0000,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 18:40:42",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
HS:0000,,"Hose Socks",simple,,,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-14 17:54:21",,,,,,test,,,No,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"30ft Ultra Platinum Hose Sock",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,39.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:54:21",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
HS:0001,,"Hose Socks",simple,,,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-14 17:54:21",,,,,,test,,,No,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"36ft Ultra Patinum Hose",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,49.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:54:21",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
HS:0002,,"Hose Socks",simple,,,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-14 17:54:21",,,,,,test,,,No,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"50ft Ultra Platinum Hose Sock",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,59.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:54:21",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
HS:0003,,"Hose Socks",simple,,,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-14 17:54:21",,,,,,test,,,No,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"30ft Economy Quilted Hose Sock w/ Zipper",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,34.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:54:21",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
HS:0004,,"Hose Socks",simple,,,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-04-14 17:54:21",,,,,,test,,,No,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"35ft Economy Quilted Hose Sock w/ Zipper",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,39.9500,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:54:21",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0000,,Wands,simple,,,base,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,Button-Lock,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Button Lock Metal Wands",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,18.9500,,,,Chrome,0.00,19.00,Metal,,,,0.00,,,,,2,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0001,,Wands,simple,,,base,1,39.000,22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,Button-Lock,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Button Lock Bottom Telescopic Wand",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,22.6900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0002,,Wands,simple,,,base,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,"Friction Fit",,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Plastic Friction Fit Wands",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,14.9500,,,,Plastic,0.00,17.75,Plastic,,,,0.00,,,,,2,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0003,,Wands,simple,,,base,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,"Friction Fit",,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Friction Fit Metal Wands",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,18.9500,,,,Chrome,0.00,19.00,,,,,0.00,,,,,2,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0004,,Wands,simple,,,base,1,39.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,"Friction Fit",,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Friction Fit Telescopic Wand",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,22.6900,,,,Plastic,0.00,0.00,Plastic,,,,0.00,,,,,1,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
W:0005,,Wands,simple,,,base,1,39.000,22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,No,,,"2016-04-14 17:55:20",,,,,,test,1.2500,,No,,,No,,,,,,,,"Friction Fit",,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Friction Fit Plastic Telescopic Wand",,,,,,,"Product Info Column",,No,No,No,,,,,,,,,,,,,,,17.6900,,,,Plastic,0.00,0.00,Plastic,,,,0.00,,,,,0,,,,0,,,,,,,,test,,,,,No,,,,,1,,,2,,,"2016-04-14 17:55:20",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
